unix,s1_final_TEMP,minute,s2_final_TEMP,s3_final_TEMP,s4_final_TEMP,s5_final_TEMP,s6_final_TEMP,s7_final_TEMP,s8_final_TEMP,s9_final_TEMP,s10_final_TEMP,test_progress,avg_TEMP
1544032140,30.623583333333332,50,34.86204166666666,31.961875,31.823916666666666,33.78175,33.32683333333333,28.5695,34.55766666666667,34.32029166666667,30.752333333333336,0.2777777777777778,32.45797916666667
1544032200,30.635916666666667,51,34.869458333333334,32.022166666666664,31.91475,33.86066666666667,33.396249999999995,28.531666666666663,34.38708333333333,34.316375,30.651333333333334,0.2833333333333333,32.45856666666667
1544032260,30.563583333333334,52,34.886541666666666,31.996375,32.05645833333333,33.92879166666667,33.41591666666667,28.943499999999997,34.292500000000004,34.35145833333333,30.520583333333335,0.28888888888888886,32.49557083333333
1544032320,30.63233333333333,53,34.96083333333333,32.11725,31.775875,33.751041666666666,33.29808333333333,29.106416666666668,34.57008333333333,34.38308333333334,30.56,0.29444444444444445,32.515499999999996
1544032380,30.610166666666665,54,35.04183333333334,32.33225,31.363583333333334,33.799166666666665,33.183416666666666,29.092083333333335,34.61958333333334,34.30575,30.390083333333333,0.3,32.47379166666666
1544032440,30.496750000000002,55,35.10575000000001,32.39308333333333,31.482083333333332,33.80675,33.1025,29.272333333333332,34.472750000000005,34.314,30.648333333333333,0.3055555555555556,32.509433333333334
1544032500,30.383666666666667,56,35.155541666666664,32.41824999999999,31.693916666666667,33.86983333333333,33.12654166666667,29.239250000000002,34.46491666666667,34.368500000000004,30.914416666666668,0.3111111111111111,32.56348333333334
1544032560,30.407083333333333,57,35.213208333333334,32.380916666666664,31.852916666666665,33.87075,33.187916666666666,29.344749999999998,34.54391666666667,34.4165,30.97908333333333,0.31666666666666665,32.619704166666665
1544032620,30.4035,58,35.25983333333333,32.36629166666667,32.063250000000004,33.85583333333333,33.207208333333334,29.688,34.59766666666667,34.41916666666667,30.969416666666667,0.32222222222222224,32.68301666666667
1544032680,30.355666666666664,59,35.276250000000005,32.30954166666667,32.177,33.82295833333333,33.220083333333335,29.52583333333333,34.46791666666666,34.441833333333335,30.873833333333334,0.3277777777777778,32.64709166666667
1544032740,30.298083333333334,60,35.26808333333334,32.301500000000004,32.232166666666664,33.81883333333333,33.219,29.333000000000002,34.424083333333336,34.43458333333333,31.021333333333335,0.3333333333333333,32.635066666666674
1544032800,30.269416666666665,61,35.272166666666664,32.21541666666666,31.900333333333332,33.594875,33.254583333333336,29.398333333333333,34.17879166666667,34.413583333333335,30.85075,0.3388888888888889,32.534825
1544032860,30.186833333333333,62,35.317249999999994,32.115833333333335,31.88970833333333,33.556916666666666,33.33341666666667,29.496166666666667,34.08495833333333,34.39691666666667,30.604916666666668,0.34444444444444444,32.498291666666674
1544032920,30.188916666666668,63,35.37775,32.08583333333333,31.973291666666668,33.4605,33.368,29.344,34.18783333333333,34.32579166666667,30.70716666666667,0.35,32.50190833333333
1544032980,30.168416666666666,64,35.4385,32.180375,32.01241666666667,33.375,33.26108333333333,29.302333333333333,34.19266666666667,34.37354166666667,30.795,0.35555555555555557,32.509933333333336
1544033040,30.140249999999998,65,35.48316666666667,32.219791666666666,32.105875,33.39425,33.183416666666666,29.530916666666666,34.067083333333336,34.42266666666667,30.62525,0.3611111111111111,32.517266666666664
1544033100,30.08,66,35.48725,32.33833333333333,32.21520833333333,33.486666666666665,33.155791666666666,29.490166666666667,34.21904166666666,34.381499999999996,30.530166666666666,0.36666666666666664,32.53841250000001
1544033160,30.084083333333336,67,35.5295,32.479166666666664,32.237833333333334,33.44991666666667,33.19795833333333,29.56925,34.40629166666667,34.377916666666664,30.609166666666667,0.37222222222222223,32.59410833333333
1544033220,30.134833333333333,68,35.581583333333334,32.71508333333333,32.25783333333333,33.303333333333335,33.12866666666667,29.3775,34.29275,34.4075,30.8245,0.37777777777777777,32.60235833333333
1544033280,30.134333333333334,69,35.571000000000005,32.76354166666667,32.25625,33.25033333333333,33.115375,29.365000000000002,33.80625,34.4175,31.061083333333332,0.38333333333333336,32.57406666666667
1544033340,30.001916666666666,70,35.583666666666666,32.695625,32.1355,33.21041666666667,33.21070833333333,29.363083333333336,33.78608333333333,34.37354166666667,31.254166666666666,0.3888888888888889,32.56147083333333
1544033400,29.856499999999997,71,35.58266666666667,32.755250000000004,32.19533333333333,32.98141666666667,33.16341666666667,29.4105,33.70458333333333,34.30654166666667,31.297916666666666,0.39444444444444443,32.5254125
1544033460,29.889499999999998,72,35.62525,32.599333333333334,32.35633333333333,33.117666666666665,33.05325,29.389499999999998,33.553333333333335,34.321125,30.950666666666667,0.4,32.485595833333335
1544033520,30.01016666666667,73,35.65570833333333,32.6325,32.17241666666667,33.07308333333334,32.96729166666667,29.631916666666665,33.60191666666667,34.365791666666674,30.995749999999997,0.40555555555555556,32.51065416666667
1544033580,29.919500000000003,74,35.68670833333333,32.59725,32.1275,33.152833333333334,33.038375,29.675833333333333,33.409416666666665,34.45925,31.1095,0.4111111111111111,32.51761666666667
1544033640,29.9165,75,35.757666666666665,32.61541666666667,32.22366666666667,33.118541666666665,33.049166666666665,29.654,33.561791666666664,34.541916666666665,31.190166666666666,0.4166666666666667,32.56288333333333
