unix,s1_final_HR,minute,s2_final_HR,s3_final_HR,s4_final_HR,s5_final_HR,s6_final_HR,s7_final_HR,s8_final_HR,s9_final_HR,s10_final_HR,test_progress,avg_HR
1544037901,94.03016666666667,146,98.35433333333334,92.05166666666668,99.25133333333333,74.58200000000001,68.85366666666667,77.23916666666668,77.45316666666666,73.442,64.33533333333334,0.8111111111111111,81.95928333333333
1544037961,80.098,147,98.75399999999999,75.45233333333334,117.55066666666667,89.52666666666667,66.46033333333334,93.622,94.4795,86.53,82.57333333333332,0.8166666666666667,88.50468333333333
1544038021,78.68633333333334,148,100.648,73.08616666666667,96.27600000000001,97.838,63.86216666666667,80.85183333333333,125.18350000000001,101.64333333333335,86.65116666666667,0.8222222222222222,90.47264999999999
1544038081,104.26233333333333,149,99.04783333333333,78.14416666666666,90.96516666666666,92.62049999999999,68.76433333333333,78.06833333333334,116.94033333333333,104.76266666666668,117.07916666666667,0.8277777777777777,95.06548333333333
1544038141,104.93,150,101.39450000000001,82.615,105.70483333333333,73.72416666666666,67.48483333333334,82.09466666666667,87.35216666666666,82.91683333333334,85.91466666666666,0.8333333333333334,87.41316666666667
1544038201,97.21716666666666,151,101.38816666666666,87.27833333333334,110.63083333333334,84.48816666666667,60.52733333333333,91.80366666666667,87.27950000000001,81.0985,76.78033333333333,0.8388888888888889,87.8492
1544038261,104.114,152,86.31433333333332,84.124,78.17116666666666,93.506,76.45083333333334,92.32633333333334,99.73866666666666,82.2255,79.38983333333334,0.8444444444444444,87.63606666666665
1544038321,103.48983333333334,153,83.352,74.954,74.998,83.317,67.91233333333334,82.14766666666667,76.98183333333333,74.525,75.51666666666667,0.85,79.71943333333333
1544038381,103.42616666666666,154,98.9625,81.91083333333333,81.05316666666666,102.812,73.12366666666667,99.32549999999999,60.80166666666666,74.05066666666667,79.458,0.8555555555555555,85.49241666666666
1544038441,104.76849999999999,155,102.0905,85.11766666666668,104.75233333333334,119.3675,69.80733333333333,135.75383333333332,64.36683333333333,85.27583333333334,71.384,0.8611111111111112,94.26843333333335
1544038501,97.33616666666667,156,109.30749999999999,86.12416666666667,94.93933333333332,110.62033333333333,73.06233333333333,144.70499999999998,76.28233333333333,75.8195,74.80850000000001,0.8666666666666667,94.30051666666667
1544038561,92.368,157,102.00766666666667,96.23666666666666,87.13866666666667,107.62933333333334,75.26866666666666,95.75183333333332,79.12933333333334,84.99766666666666,82.617,0.8722222222222222,90.31448333333331
1544038621,84.682,158,101.56833333333334,98.11983333333333,90.38083333333334,85.20049999999999,72.86999999999999,78.30433333333333,79.61016666666666,78.00033333333334,80.72283333333333,0.8777777777777778,84.94591666666669
1544038681,88.52466666666666,159,92.86466666666666,94.49883333333334,92.46033333333334,88.40266666666666,70.04183333333334,75.52133333333333,104.28150000000001,83.653,88.36449999999999,0.8833333333333333,87.86133333333335
1544038741,71.8775,160,95.03616666666667,114.83633333333334,86.87566666666666,99.90133333333333,74.5055,85.784,105.46583333333334,87.06633333333333,99.46566666666666,0.8888888888888888,92.08143333333332
1544038801,92.85300000000001,161,103.62316666666668,128.31550000000001,90.13816666666666,84.85883333333332,76.04883333333333,79.00633333333333,85.546,78.54733333333334,88.44083333333333,0.8944444444444445,90.73780000000002
1544038861,98.05233333333334,162,100.14083333333333,106.34533333333334,79.17399999999999,87.26833333333335,91.91066666666667,79.89899999999999,96.3755,78.25833333333334,76.01233333333333,0.9,89.34366666666666
1544038921,91.93633333333334,163,108.4735,100.519,66.09016666666666,100.28683333333333,85.71016666666667,112.1795,85.38783333333335,70.60100000000001,73.8685,0.9055555555555556,89.50528333333332
1544038981,67.81816666666667,164,99.90516666666667,99.99933333333334,77.10433333333334,93.25333333333333,77.35083333333334,123.64899999999999,78.847,95.69766666666666,79.74533333333333,0.9111111111111111,89.33701666666666
1544039041,73.20166666666667,165,92.53833333333334,87.88216666666668,98.32716666666667,82.91799999999999,72.87583333333333,89.25816666666667,70.25316666666666,91.14733333333334,92.44833333333332,0.9166666666666666,85.08501666666666
1544039101,81.39816666666667,166,96.71566666666666,72.71216666666666,92.94233333333334,80.93350000000001,75.78966666666666,94.04883333333333,73.89883333333334,75.56266666666667,97.34066666666666,0.9222222222222223,84.13425
1544039161,99.693,167,92.29066666666667,73.71433333333333,79.1035,77.31866666666666,67.98766666666667,86.59633333333333,66.27733333333333,75.89716666666666,75.27983333333333,0.9277777777777778,79.41585
1544039221,116.99933333333334,168,101.109,85.33133333333333,76.73866666666666,84.27616666666667,75.9375,69.7385,77.3615,76.39316666666667,89.53866666666666,0.9333333333333333,85.34238333333334
1544039281,137.6095,169,96.06883333333333,93.57766666666666,87.74050000000001,86.82566666666666,68.59283333333333,68.39899999999999,79.8805,74.70516666666667,61.88783333333333,0.9388888888888889,85.52874999999999
1544039341,106.55516666666668,170,95.07633333333334,98.38933333333333,87.34666666666666,82.3925,64.18916666666667,98.04866666666666,76.7835,77.15766666666667,69.04366666666667,0.9444444444444444,85.49826666666668
1544039401,82.57616666666667,171,87.22583333333334,90.16499999999999,70.10966666666667,82.157,61.948,99.66866666666667,80.14833333333333,74.96683333333334,78.2255,0.95,80.7191
1544039461,89.887,172,78.506,87.308,93.327,80.8865,63.827,99.43766666666667,85.33383333333333,86.494,77.77116666666666,0.9555555555555556,84.27781666666667
1544039521,98.357,173,104.31916666666666,100.41533333333334,72.37816666666666,78.08266666666667,78.60466666666666,84.152,78.35300000000001,80.979,71.42716666666666,0.9611111111111111,84.70681666666667
1544039581,94.31183333333334,174,102.58183333333334,103.57316666666667,89.1195,103.21533333333333,96.93183333333333,81.61916666666666,81.2355,77.9365,106.96433333333333,0.9666666666666667,93.7489
1544039641,88.78933333333333,175,78.0855,87.83449999999999,99.29283333333333,91.49516666666666,110.38416666666667,71.86183333333334,90.07166666666667,73.0325,113.3335,0.9722222222222222,90.41810000000001
1544039701,90.782,176,81.91149999999999,78.43316666666666,88.273,76.4945,130.42633333333333,80.11366666666666,85.045,75.687,115.13416666666667,0.9777777777777777,90.23003333333334
1544039761,89.6665,177,106.937,70.30199999999999,82.39466666666667,78.00616666666666,95.2755,96.5155,74.52466666666666,86.72666666666667,98.91316666666667,0.9833333333333333,87.92618333333334
1544039821,83.63666666666667,178,120.33766666666666,79.97566666666667,75.53,86.82633333333334,79.8445,83.86166666666666,95.89,97.588,85.29266666666668,0.9888888888888889,88.87831666666668
1544039881,84.42066666666666,179,118.937,84.6645,85.13816666666666,83.48716666666665,77.907,81.94800000000001,80.75616666666666,122.03083333333333,92.90183333333333,0.9944444444444445,91.21913333333333
1544039941,100.1605,180,100.62349999999999,79.05283333333334,102.49233333333333,93.54383333333334,95.27466666666666,82.972,91.44383333333333,148.9575,82.86283333333334,1.0,97.73838333333333
