unix,s1_mt1_BVP,minute,s2_mt1_BVP,s3_mt1_BVP,s4_mt1_BVP,s5_mt1_BVP,s6_mt1_BVP,s7_mt1_BVP,s8_mt1_BVP,s9_mt1_BVP,s10_mt1_BVP,test_progress,avg_BVP
1539441680,-0.0009739583333333357,54,0.004567708333333381,-0.003994791666666739,0.0019505208333333304,-0.0013046875000000022,-0.013320312500000002,-0.000703124999999996,0.00272135416666666,0.0023984374999999948,-0.0027187499999999894,0.6,-0.0011377604166666697
1539441740,-0.0003619791666666727,55,0.22078645833333338,0.011398437499999999,-0.0008203124999999978,0.005148437499999995,0.015651041666666667,-0.0010885416666666485,0.002075520833333331,-0.026617187499999962,-0.005453125000000001,0.6111111111111112,0.022071875000000008
1539441800,-0.0002812499999999977,56,-0.21895052083333325,-0.007091145833333345,0.0055703125,0.0020755208333333255,-5.7291666666666605e-05,0.002007812499999991,-0.003023437500000001,0.018830729166666667,0.006752604166666677,0.6222222222222222,-0.01941666666666666
1539441860,1.3020833333329817e-05,57,-0.022739583333333317,0.0015833333333333632,-0.0037630208333333313,-0.004026041666666674,-0.00032552083333333147,0.0013229166666666654,0.0013776041666666656,0.00023697916666668128,0.003588541666666637,0.6333333333333333,-0.0022731770833333315
1539441920,-0.002757812499999989,58,0.020148437499999908,-0.00013281250000000226,-0.0015755208333333322,-2.0833333333339597e-05,0.00012500000000000103,-0.00242447916666666,-0.002289062499999999,-0.017015625000000003,-0.0017187499999999924,0.6444444444444445,-0.0007661458333333409
1539441980,0.0029583333333333215,59,-0.0012734374999999437,0.0008177083333333321,0.0007994791666666672,-0.0008020833333332721,-0.0026953124999999994,-0.0035182291666666634,0.0011614583333333314,0.020554687499999957,0.0009296875000000028,0.6555555555555556,0.0018932291666666733
1539442040,-0.00027864583333332953,60,0.00479166666666664,-0.002947916666666654,0.0005755208333333375,-2.083333333334538e-05,0.007591145833333342,0.018625000000000023,-0.0006145833333333316,0.0033177083333333396,0.04321354166666667,0.6666666666666666,0.007425260416666669
1539442100,0.0015338541666666758,61,-0.004309895833333335,-0.29364062500000004,0.001979166666666667,-0.004591145833333334,0.0012109374999999896,-0.03095052083333332,0.0009557291666666666,-0.007880208333333272,-0.04947395833333334,0.6777777777777778,-0.038516666666666664
1539442160,-0.0035260416666666626,62,-0.009919270833333408,0.22906510416666664,-0.0011874999999999972,0.0013072916666666868,0.06719010416666668,0.022632812500000023,0.0006927083333333352,-0.018757812500000068,0.01045572916666666,0.6888888888888889,0.029795312499999987
1539442220,0.001651041666666664,63,0.009210937499999971,0.06978124999999999,-0.004971354166666666,0.0013046874999999957,-0.07475781250000006,-0.005929687499999999,-0.0028463541666666667,-0.0011432291666666678,-0.008309895833333329,0.7,-0.001601041666666677
1539442280,-0.0007786458333333371,64,-0.16884114583333334,0.0035442708333333173,0.004252604166666669,0.00481510416666667,0.004307291666666667,0.00027864583333333376,0.00151822916666667,0.019348958333333333,0.0019270833333333095,0.7111111111111111,-0.012962760416666674
1539442340,0.005807291666666662,65,0.16975260416666665,0.05695572916666664,-0.0022578125000000003,-0.003794270833333342,-0.00222916666666667,5.208333333333916e-06,-0.00022656249999999277,0.0025677083333333576,-0.0011536458333332286,0.7222222222222222,0.02254270833333334
1539442400,-0.0020052083333333233,66,-0.0032031249999999512,-0.059976562499999976,-0.0017083333333333338,-0.0037421875000000003,0.004257812499999995,-0.0031614583333333377,0.00023177083333333302,-0.022361979166666688,-0.005208333333333333,0.7333333333333333,-0.00968776041666666
1539442460,-0.004127604166666655,67,0.14587499999999992,-0.006742187500000004,0.005757812499999996,0.052872395833333335,-0.006447916666666686,-0.0005130208333333182,0.0002500000000000073,0.03733072916666665,0.0045052083333334565,0.7444444444444445,0.02287604166666667
1539442520,0.000760416666666666,68,-0.1405364583333333,-0.02366145833333333,-0.0019635416666666673,-0.03110416666666667,-0.0011666666666666754,0.0024322916666666672,-0.0003515625000000019,-0.01454427083333332,0.002411458333333336,0.7555555555555555,-0.020772395833333335
1539442580,0.0010494791666666656,69,0.0008203125000000186,0.022023437499999996,0.0013958333333333331,-0.0196875,0.0021145833333333346,0.0002734375000000002,-0.0011927083333333314,0.000434895833333388,-0.0016536458333333832,0.7666666666666667,0.0005578125000000019
1539442640,-0.002955729166666682,70,-0.0044296875000000005,0.0073776041666666625,0.0027942708333333305,0.004291666666666692,-0.00029166666666666566,0.002760416666666668,0.0006458333333333334,-0.0001614583333333254,-0.02046614583333335,0.7777777777777778,-0.0010434895833333336
1539442700,-0.003729166666666667,71,0.02966666666666664,-0.01827864583333334,0.000604166666666672,-0.0022239583333333213,0.006830729166666671,-0.008447916666666664,0.0001770833333333354,-0.0162604166666667,0.0017057291666666844,0.7888888888888889,-0.0009955729166666691
1539442760,0.01708333333333334,72,-0.020705729166666586,0.014302083333333347,-0.002020833333333334,0.04873177083333333,-0.0011588541666666524,0.015585937500000003,0.0005989583333333278,0.014562499999999994,0.007848958333333338,0.8,0.00948281250000001
1539442820,-0.013898437499999989,73,-0.013901041666666643,-0.002781249999999996,-0.003276041666666668,-0.0449140625,0.046677083333333334,-0.009020833333333334,-0.0010052083333333326,-0.024898437499999922,0.012463541666666642,0.8111111111111111,-0.00545546874999999
1539442880,0.0058255208333333345,74,0.006005208333333247,0.007692708333333335,-0.0007552083333333334,-0.002901041666666667,-0.049411458333333304,0.016484375000000002,0.000330729166666667,-0.037546875,-0.023169270833333335,0.8222222222222222,-0.007744531250000006
1539442940,-0.003752604166666673,75,-0.05836979166666657,0.013130208333333353,0.0046484374999999955,4.9479166666666076e-05,-0.030872395833333344,-0.017505208333333334,-0.00020052083333333133,0.04391145833333331,0.029632812500000008,0.8333333333333334,-0.0019328124999999912
1539443000,0.0011770833333333323,76,0.05970052083333329,-0.01826041666666663,-0.0006744791666666656,0.007635416666666684,0.024291666666666677,-0.016255208333333337,0.0011145833333333344,0.012299479166666601,-0.0037578124999999903,0.8444444444444444,0.006727083333333331
1539443060,0.002588541666666665,77,0.0005572916666667069,0.07559375,-0.002596354166666667,-0.024395833333333342,0.006809895833333318,0.017070312499999987,0.0007343749999999996,-0.018651041666666698,-0.010052083333333338,0.8555555555555555,0.004765885416666664
1539443120,-0.003679687499999998,78,-0.00024479166666668367,-0.07695572916666664,0.007114583333333333,0.022567708333333318,-0.002575520833333325,0.0005338541666666664,-0.0014583333333333336,0.2522369791666666,0.057200520833333345,0.8666666666666667,0.02547395833333333
1539443180,-0.0008828124999999963,79,-0.015093749999999994,-0.01403125,-0.007828125000000016,-0.0009973958333333297,-0.0006614583333333474,-0.0005104166666666696,-0.004088541666666671,-0.22417708333333333,-0.0458125,0.8777777777777778,-0.03140833333333333
1539443240,-0.0009635416666666688,80,0.01588281250000003,0.006723958333333335,0.005223958333333324,-0.0017786458333333736,-0.000273437500000004,0.07839843749999999,0.0033906250000000017,-0.026257812499999967,-0.0019609375000000104,0.8888888888888888,0.007838541666666667
1539443300,0.020632812499999997,81,-0.028567708333333323,0.0067864583333333344,-0.006455729166666666,-0.0015937500000000053,0.004039062499999998,-0.08731770833333333,-0.00020312499999999752,0.14966927083333328,0.0033515624999999947,0.9,0.006034114583333328
1539443360,-0.019643229166666654,82,-0.01979427083333335,0.006226562500000002,0.013929687500000001,0.11424479166666665,-0.014307291666666689,0.007924479166666666,-0.0003776041666666665,-0.1394895833333333,-0.009052083333333332,0.9111111111111111,-0.006033854166666669
1539443420,0.0020104166666666673,83,0.058882812500000034,-0.02478385416666665,-0.013773437500000001,-0.11643229166666665,0.006518229166666663,0.0023906250000000034,-0.008140624999999997,-0.004010416666666661,0.004893229166666622,0.9222222222222223,-0.009244531249999995
1539443480,-0.0009557291666666606,84,-0.012239583333333358,0.02801041666666666,0.001885416666666666,-0.0013333333333333391,-0.00024218749999999067,-0.005132812499999991,0.00801041666666667,0.02634114583333334,-0.005070312500000002,0.9333333333333333,0.00392734375
1539443540,0.01143489583333333,85,0.00709114583333333,-0.0106067708333334,0.0036484374999999985,-0.0016432291666666759,0.0024010416666666737,0.0033203125000000016,0.00029687499999999956,-0.025682291666666666,0.005388020833333335,0.9444444444444444,-0.0004351562500000074
1539443600,-0.012385416666666666,86,-0.0053411458333333375,0.01894531249999999,-0.004299479166666668,0.004989583333333299,0.0011354166666666693,-0.0005859375000000019,-0.003630208333333334,-0.03469531250000001,0.008940104166666662,0.9555555555555556,-0.00269270833333334
1539443660,-0.001059895833333334,87,0.0029348958333331853,0.08875260416666665,0.0005182291666666654,-0.006122395833333344,0.004598958333333336,0.0034479166666666707,0.016903645833333366,0.0357864583333333,-0.009903645833333348,0.9666666666666667,0.013585677083333317
1539443720,-0.02467187499999996,88,-0.13086718750000018,-0.10439843750000002,0.0016406250000000051,0.01170833333333332,-0.00035677083333333025,0.00018229166666666649,-0.010809895833333333,-0.02610156249999999,-0.0011640625000000056,0.9777777777777777,-0.028483854166666683
1539443780,0.025096354166666664,89,0.08159635416666657,0.007781250000000014,-0.0008020833333333359,-0.009429687500000008,-0.009437500000000003,-0.0011744791666666616,-0.0019140625000000004,0.02444010416666669,-0.00905208333333333,0.9888888888888889,0.01071041666666666
1539443840,0.0013098958333333458,90,0.051518229166666644,-0.007270833333333329,0.0005416666666666801,-0.0017864583333333322,0.010557291666666678,-0.003565104166666669,0.0463828125,0.020796874999999975,0.012770833333333332,1.0,0.013125520833333335
