unix,s1_final_EDA,minute,s2_final_EDA,s3_final_EDA,s4_final_EDA,s5_final_EDA,s6_final_EDA,s7_final_EDA,s8_final_EDA,s9_final_EDA,s10_final_EDA,test_progress,avg_EDA
1544035260,0.19156430416666667,102,0.12129394583333333,0.44690714583333335,0.394399525,0.8644669166666666,0.24071325416666667,0.12925031666666667,0.8896975833333334,0.5898549833333333,0.25124314583333335,0.5666666666666667,0.4119391120833333
1544035320,0.19601164166666668,103,0.12629113333333333,0.37331692916666664,0.3505833291666667,0.7800259749999999,0.26967151250000004,0.10639210833333333,1.2204617291666666,0.559038325,0.2611781625,0.5722222222222222,0.42429708458333326
1544035380,0.19391877916666667,104,0.12322130416666667,0.5088312041666667,0.31308220416666666,0.7092483958333333,0.2485974291666667,0.0975273375,1.1309265541666667,0.5922311333333333,0.23233400833333334,0.5777777777777777,0.41499183500000003
1544035440,0.18869736666666667,105,0.12450796666666666,0.36743312499999997,0.3095855875,0.7438072708333333,0.24229865833333333,0.119104725,0.980293225,0.43223317916666665,0.21133222916666666,0.5833333333333334,0.3719293333333333
1544035500,0.19431389583333333,106,0.12957986666666665,0.4056083791666667,0.28864376249999996,0.7854859583333333,0.22952504583333333,0.2277810625,1.0857221125,0.5657554416666667,0.22638690416666665,0.5888888888888889,0.4138802429166667
1544035560,0.19084897083333333,107,0.13146453333333333,0.34685052499999997,0.27723593333333335,0.6816760375,0.254746725,0.44890702083333334,0.8513010708333333,0.422221925,0.19812452916666665,0.5944444444444444,0.38033772708333335
1544035620,0.19561652916666666,108,0.12473751250000001,0.30447859166666663,0.27835695833333335,0.7074284125,0.24161005,0.18937112083333335,0.8403556208333334,0.5627459874999999,0.22376567083333335,0.6,0.3668466454166667
1544035680,0.19641202916666664,109,0.15049226666666668,0.4337994041666667,0.2726824,0.6207527333333334,0.223071525,0.13384540416666668,0.7807718041666667,0.5858244583333333,0.23389289166666666,0.6055555555555555,0.36315449166666663
1544035740,0.20164416666666665,110,0.13899772083333334,0.43874342916666664,0.27451875000000003,0.6423246333333333,0.2118031125,0.3997483416666667,1.0440800166666666,0.3831241375,0.2186139625,0.6111111111111112,0.3953598270833333
1544035800,0.20444176666666666,111,0.1281170125,0.356888175,0.27099555416666665,0.6515847541666666,0.20283547500000002,0.2954695958333334,2.1341227333333332,0.5631468708333334,0.22100569583333335,0.6166666666666667,0.5028607633333333
1544035860,0.20275995416666664,112,0.12834659166666668,0.3623181416666667,0.24753397500000002,0.5494720750000001,0.21239036249999999,0.31435179166666666,1.7535955166666668,0.6173268666666666,0.21614758750000002,0.6222222222222222,0.46042428625000004
1544035920,0.20300559583333333,113,0.12299705,0.378330375,0.24309785416666668,0.563450425,0.21136015833333335,0.3217007708333333,1.2925595166666668,0.6249583375000001,0.22767880416666667,0.6277777777777778,0.41891388874999996
1544035980,0.20113164166666667,114,0.12844267916666666,0.47024478750000004,0.2775509291666667,0.7167368875,0.217717575,0.3300477291666667,0.9538732916666667,0.6085379458333333,0.24518388333333335,0.6333333333333333,0.414946735
1544036040,0.19872378333333335,115,0.1370971,0.5052111875,0.38019979583333335,0.6774012333333334,0.2200342125,0.29038352083333335,1.0969886833333333,0.57817405,0.2389537875,0.6388888888888888,0.43231673541666665
1544036100,0.20113696666666667,116,0.13027929166666666,0.5214316791666667,0.3703187416666667,0.8216907375000001,0.21268930416666668,0.3534983208333333,1.6152357541666666,0.5911526791666667,0.23096733333333336,0.6444444444444445,0.5048400808333333
1544036160,0.198846575,117,0.1234081375,0.40027456666666666,0.4007199875,0.8106812,0.18348014999999998,0.2862313791666667,1.4680883291666667,0.5858435916666667,0.25023422083333335,0.65,0.4707808137500001
1544036220,0.20446842083333333,118,0.12244710833333333,0.33290985,0.4129499,0.8548438375,0.2196659,0.3908142458333333,1.0135403708333333,0.5733338458333334,0.20643138749999998,0.6555555555555556,0.4331404866666667
1544036280,0.2103785833333333,119,0.12256994166666665,0.2979753666666667,0.3838618458333334,0.8631859958333333,0.21577448333333335,0.35134751666666664,1.0160307125,0.6035387624999999,0.19626674583333334,0.6611111111111111,0.42609299541666673
1544036340,0.21056541666666667,120,0.12214284583333333,0.26494717083333336,0.3805574625,1.0322417541666666,0.20479443333333333,0.38329718333333335,0.9346225916666667,0.5422912166666667,0.214295125,0.6666666666666666,0.42897551999999994
1544036400,0.20418545833333332,121,0.11963354583333333,0.24419372916666668,0.3765324208333333,1.1539364749999999,0.21480839583333333,0.4646669791666667,0.7951069666666667,0.5800728833333333,0.21819226666666666,0.6722222222222223,0.4371329120833334
1544036460,0.20859006666666666,122,0.12031155,0.232009675,0.36306409166666664,1.2592002375,0.20843475,0.45629335,0.6911050166666667,0.5883010041666666,0.24013897499999998,0.6777777777777778,0.4367448716666667
1544036520,0.20785857083333334,123,0.11420923749999999,0.21299675833333334,0.35239295833333334,1.1894031083333334,0.18646935833333333,0.4839387291666667,0.8655501041666667,0.6137413833333334,0.24058739166666668,0.6833333333333333,0.44671476000000004
1544036580,0.203891825,124,0.1155493125,0.23560289583333333,0.35518485,0.9996951416666667,0.17812624583333334,0.5089903625,0.9528694416666668,0.5903866833333333,0.23942895,0.6888888888888889,0.4379725708333334
1544036640,0.2119695625,125,0.11825080416666665,0.41637222916666666,0.4956551458333333,0.955728975,0.20995633333333333,0.5295537,0.6126011416666667,0.6171476041666666,0.24303778333333334,0.6944444444444444,0.44102732791666666
1544036700,0.21234869583333332,126,0.1204183875,0.40196704583333337,0.45707572916666667,0.9605431791666666,0.21366078749999998,0.5606520625000001,0.6529220416666667,0.6122838666666667,0.23229667916666666,0.7,0.4424168475
